IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
330630902,Saint-Augustin 2,33063,Bordeaux,51.9,26.6,12060.0,20890.0,29860.0,0.85,5810.0,9880.0,14170.0,17880.0,23920.0,27550.0,32870.0,40780.0,7.0,10.0,0.381,76.2,66.7,3.1,6.4,20.5,3.3,0
330630903,Saint-Augustin 3,33063,Bordeaux,66.9,11.8,20180.0,30450.0,44110.0,0.79,11890.0,18040.0,22200.0,26550.0,35220.0,40590.0,48190.0,68100.0,5.7,7.4,0.371,72.0,58.0,2.0,12.0,21.2,6.8,0
330630904,Saint-Augustin 4,33063,Bordeaux,61.8,14.0,18410.0,28260.0,40630.0,0.79,10180.0,16660.0,20480.0,24370.0,32660.0,37270.0,45640.0,57860.0,5.7,7.7,0.369,74.0,62.3,2.3,9.4,20.1,5.9,0
330630905,Saint-Augustin 5,33063,Bordeaux,68.6,10.0,20830.0,30400.0,43270.0,0.74,12980.0,18640.0,22610.0,26590.0,34630.0,40370.0,47290.0,60060.0,4.6,6.8,0.361,73.1,62.2,2.6,8.3,19.7,7.2,0
330631001,Saint-Bruno-Saint-Victor 1,33063,Bordeaux,64.6,15.2,18100.0,28280.0,41430.0,0.83,8920.0,16190.0,20470.0,24170.0,33210.0,38380.0,46470.0,60880.0,6.8,8.7,0.378,76.3,64.5,3.2,8.6,17.3,6.4,0
330631002,Saint-Bruno-Saint-Victor 2,33063,Bordeaux,57.8,17.7,15830.0,25320.0,38940.0,0.91,6970.0,13850.0,17400.0,21400.0,29990.0,35060.0,42870.0,55300.0,7.9,10.1,0.398,54.0,45.4,2.3,6.3,35.2,10.8,0
330631003,Saint-Bruno-Saint-Victor 3,33063,Bordeaux,63.1,16.7,17510.0,26710.0,37610.0,0.75,8700.0,15160.0,19360.0,23220.0,30370.0,35370.0,40910.0,55790.0,6.4,7.9,0.36,78.5,67.9,2.9,7.7,16.5,5.0,0
330631004,Saint-Bruno-Saint-Victor 4,33063,Bordeaux,57.8,19.1,16080.0,26030.0,40000.0,0.92,7800.0,13720.0,17760.0,22060.0,30960.0,36440.0,44260.0,62950.0,8.1,10.1,0.399,78.9,63.7,3.9,11.3,14.9,6.2,0
330631005,Saint-Bruno-Saint-Victor 5,33063,Bordeaux,57.4,20.8,14650.0,24330.0,34910.0,0.83,6470.0,12420.0,17020.0,20530.0,27940.0,32110.0,38080.0,47990.0,7.4,9.0,0.364,78.1,67.7,3.7,6.7,17.4,4.5,0
330631006,Saint-Bruno-Saint-Victor 6,33063,Bordeaux,66.2,12.4,20090.0,29700.0,45270.0,0.85,11380.0,18330.0,22210.0,26130.0,34420.0,41610.0,49060.0,64240.0,5.6,7.4,0.354,74.7,62.6,3.0,9.1,18.7,6.6,0
330631101,Capucins-Victoire 1,33063,Bordeaux,38.9,42.8,6590.0,15450.0,24230.0,1.14,1070.0,4820.0,8320.0,11950.0,18620.0,22020.0,27090.0,35570.0,33.2,25.7,0.445,82.4,68.8,7.5,6.1,12.5,5.1,0
330631102,Capucins-Victoire 2,33063,Bordeaux,43.3,32.7,10570.0,18860.0,31140.0,1.09,4000.0,8280.0,12130.0,15510.0,22310.0,27630.0,35020.0,45160.0,11.3,15.0,0.447,79.7,61.5,4.5,13.7,15.0,5.3,0
330631103,Capucins-Victoire 3,33063,Bordeaux,44.8,36.7,8890.0,17910.0,27910.0,1.06,2430.0,7320.0,10990.0,13900.0,21200.0,25210.0,31580.0,42330.0,17.4,17.5,0.433,85.2,75.1,5.2,4.9,9.9,4.9,0
330631104,Capucins-Victoire 4,33063,Bordeaux,44.7,36.3,8280.0,17940.0,28030.0,1.1,1790.0,5970.0,10280.0,14600.0,21720.0,25270.0,31370.0,44350.0,24.8,26.2,0.467,86.6,68.8,6.4,11.4,10.1,3.3,0
330631105,Capucins-Victoire 5,33063,Bordeaux,40.9,39.2,7910.0,16890.0,25940.0,1.07,2670.0,6250.0,9420.0,13380.0,20600.0,23730.0,29550.0,37870.0,14.2,17.4,0.451,82.4,69.5,6.2,6.7,12.4,5.2,0
330631106,Capucins-Victoire 6,33063,Bordeaux,37.6,38.5,8800.0,16790.0,25940.0,1.02,3260.0,7300.0,10420.0,13570.0,19730.0,23670.0,29270.0,38760.0,11.9,14.3,0.425,83.9,72.3,5.9,5.7,12.2,3.9,0
330631107,Capucins-Victoire 7,33063,Bordeaux,40.9,33.3,9250.0,18910.0,33620.0,1.29,2540.0,6670.0,11230.0,14850.0,23290.0,29570.0,38680.0,52930.0,20.9,25.4,0.515,81.9,63.8,4.4,13.7,12.0,6.1,0
330631108,Capucins-Victoire 8,33063,Bordeaux,39.9,38.6,7710.0,17220.0,26680.0,1.1,1430.0,5800.0,10030.0,13550.0,21160.0,24810.0,29290.0,39120.0,27.3,20.9,0.426,82.3,70.9,5.6,5.8,13.9,3.8,1
330631201,Nansouty 1,33063,Bordeaux,60.5,15.7,17820.0,28850.0,45740.0,0.97,9080.0,15510.0,20340.0,25000.0,33560.0,39970.0,50700.0,71640.0,7.9,11.8,0.445,70.9,54.5,2.2,14.2,19.7,9.4,0
330631202,Nansouty 2,33063,Bordeaux,69.4,10.2,21380.0,33370.0,52510.0,0.93,12630.0,19410.0,23990.0,27690.0,39370.0,45740.0,59340.0,78220.0,6.2,9.1,0.415,70.4,55.0,1.9,13.5,19.1,10.5,0
330631203,Nansouty 3,33063,Bordeaux,63.4,17.0,17870.0,28370.0,40460.0,0.8,8970.0,14530.0,20180.0,24630.0,32150.0,36890.0,46240.0,57870.0,6.5,9.1,0.383,72.7,60.2,3.1,9.4,20.4,6.9,0
330631204,Nansouty 4,33063,Bordeaux,49.9,27.4,12130.0,21810.0,33420.0,0.98,5720.0,9980.0,14110.0,17850.0,25700.0,30250.0,36500.0,47940.0,8.4,11.4,0.406,74.7,63.7,3.8,7.2,18.8,6.5,0
330631205,Nansouty 5,33063,Bordeaux,59.0,17.6,16550.0,26320.0,39050.0,0.85,8420.0,14400.0,18800.0,21970.0,30120.0,36020.0,43750.0,58530.0,7.0,9.4,0.385,75.8,64.3,3.5,8.0,19.1,5.1,0
330631206,Nansouty 6,33063,Bordeaux,65.9,13.5,18760.0,27920.0,40340.0,0.77,10330.0,16760.0,20480.0,23980.0,32280.0,36940.0,44410.0,54490.0,5.3,6.7,0.345,75.3,63.7,3.6,8.0,19.6,5.1,0
330631207,Nansouty 7,33063,Bordeaux,51.2,24.5,13190.0,22600.0,33410.0,0.89,5230.0,10540.0,15260.0,18990.0,25900.0,31170.0,36950.0,47740.0,9.1,11.3,0.391,77.7,66.0,4.2,7.5,17.6,4.7,0
330631208,Nansouty 8,33063,Bordeaux,56.3,18.2,15600.0,24000.0,32510.0,0.7,9330.0,13840.0,17490.0,20510.0,26860.0,30470.0,35410.0,46700.0,5.0,6.6,0.336,72.6,63.9,3.9,4.8,23.4,4.0,0
330631209,Nansouty 9,33063,Bordeaux,40.2,36.7,8620.0,17760.0,29450.0,1.17,1250.0,6120.0,10660.0,14550.0,22000.0,26750.0,33120.0,42480.0,34.1,26.2,0.456,79.3,65.0,5.1,9.2,15.7,5.0,0
330631301,Gare Saint-Jean 1,33063,Bordeaux,44.4,33.2,10160.0,17970.0,25880.0,0.87,3690.0,8200.0,11850.0,15290.0,20820.0,23740.0,27360.0,35280.0,9.6,10.9,0.369,80.1,72.1,5.4,2.6,17.1,2.8,0
330631302,Gare Saint-Jean 2,33063,Bordeaux,62.4,13.5,17990.0,25630.0,36330.0,0.72,10680.0,16040.0,19530.0,22210.0,29120.0,33690.0,39510.0,48970.0,4.6,6.2,0.332,76.3,63.7,3.8,8.8,19.2,4.5,0
330631303,Gare Saint-Jean 3,33063,Bordeaux,36.9,43.8,6430.0,14670.0,23000.0,1.13,460.0,4240.0,8200.0,11300.0,17310.0,21040.0,24890.0,31890.0,69.3,30.8,0.426,74.6,66.8,4.6,3.2,23.3,2.1,0
330631304,Gare Saint-Jean 4,33063,Bordeaux,39.9,39.2,8740.0,16520.0,25300.0,1.0,3880.0,7200.0,10040.0,13240.0,19290.0,23080.0,27640.0,36010.0,9.3,12.5,0.406,80.9,71.2,5.7,4.0,16.4,2.7,0
330631305,Gare Saint-Jean 5,33063,Bordeaux,52.3,21.8,14460.0,23150.0,33820.0,0.84,6150.0,12270.0,16120.0,19750.0,26730.0,31270.0,37140.0,49510.0,8.0,9.3,0.369,74.4,63.7,4.3,6.4,20.2,5.4,0
330690101,Jean Moulin,33069,Le Bouscat,67.7,10.3,20320.0,31410.0,46050.0,0.82,12620.0,18400.0,22470.0,26300.0,35970.0,41460.0,51240.0,71160.0,5.6,8.6,0.412,64.3,55.3,1.6,7.4,24.4,11.3,0
330690102,Centre-Ermitage,33069,Le Bouscat,66.3,10.6,19400.0,28300.0,42480.0,0.82,12370.0,17640.0,20820.0,24620.0,32910.0,39430.0,47440.0,64680.0,5.2,7.2,0.377,68.3,56.1,2.6,9.6,23.6,8.1,0
330690103,La Garenne-Baudin,33069,Le Bouscat,62.2,12.9,17660.0,26240.0,38220.0,0.78,11230.0,15720.0,19330.0,22660.0,29990.0,34280.0,41970.0,52200.0,4.6,6.5,0.347,72.3,63.7,2.7,5.9,22.5,5.2,0
330690104,Ausone-Les Écus,33069,Le Bouscat,61.2,16.0,16820.0,23970.0,32330.0,0.65,9870.0,15110.0,18410.0,21320.0,26930.0,30300.0,34950.0,44090.0,4.5,5.7,0.313,73.8,67.0,3.1,3.7,22.9,3.3,0
330690105,Jean-Jaures-Ravezie,33069,Le Bouscat,58.2,16.3,15890.0,23270.0,32930.0,0.73,9860.0,14320.0,17540.0,20520.0,26690.0,30600.0,35930.0,44700.0,4.5,5.7,0.319,73.4,66.3,2.6,4.5,22.3,4.3,0
330690106,Marceau-Tivoli,33069,Le Bouscat,65.1,13.7,18240.0,27780.0,42940.0,0.89,10570.0,16380.0,20400.0,23600.0,32250.0,38730.0,47350.0,63310.0,6.0,8.1,0.396,65.2,53.4,3.0,8.8,25.5,9.3,0
330690107,Barrière du Médoc,33069,Le Bouscat,,,23640.0,37660.0,56440.0,0.87,15720.0,21100.0,26400.0,32680.0,42350.0,51290.0,62560.0,83120.0,5.3,8.3,0.414,63.6,48.1,1.9,13.6,22.7,13.7,0
330690108,Chêneraie-Lavigne,33069,Le Bouscat,52.9,20.5,14240.0,23440.0,38450.0,1.03,8040.0,12730.0,16330.0,19200.0,28200.0,34830.0,42970.0,63560.0,7.9,10.1,0.422,70.3,59.3,1.9,9.1,23.5,6.2,0
330690109,Hippodrome-Lafon-Feline,33069,Le Bouscat,,,12460.0,20840.0,31620.0,0.92,5560.0,10410.0,14220.0,17320.0,24280.0,28250.0,34890.0,46640.0,8.4,12.0,0.422,70.6,60.4,2.9,7.3,23.0,6.4,0
330750101,Tour de Gassies-Treulon,33075,Bruges,65.2,10.6,19270.0,26660.0,35190.0,0.6,12700.0,17220.0,20840.0,24130.0,29060.0,32730.0,38620.0,48930.0,3.9,5.6,0.331,71.5,64.0,2.4,5.1,23.5,5.0,0
330750102,Centre Ville,33075,Bruges,,,15100.0,21330.0,30120.0,0.7,9440.0,13290.0,16470.0,19030.0,24310.0,27650.0,32330.0,42060.0,4.5,6.2,0.339,73.5,66.2,2.9,4.4,23.3,3.2,0
330750103,La Marianne-Sainte Germaine,33075,Bruges,67.9,10.8,20380.0,29040.0,40030.0,0.68,12620.0,18530.0,21760.0,25140.0,32600.0,36630.0,44220.0,57350.0,4.5,6.4,0.355,70.2,59.5,2.4,8.3,22.4,7.4,0
330750104,Cimetière Nord-Petit Bruges,33075,Bruges,62.2,15.2,16530.0,23630.0,31990.0,0.65,10580.0,14880.0,18240.0,20970.0,26620.0,29920.0,34240.0,42180.0,4.0,5.3,0.307,83.2,75.7,3.4,4.1,12.4,4.4,0
330750105,Villabois-La Hutte,33075,Bruges,58.2,15.1,16400.0,23230.0,30640.0,0.61,10470.0,15040.0,17790.0,20580.0,26310.0,29200.0,33280.0,40680.0,3.9,4.8,0.285,83.9,76.4,3.9,3.6,13.2,2.9,0
331190101,Palmer 1,33119,Cenon,30.4,57.0,5030.0,11140.0,18610.0,1.22,1000.0,3540.0,6000.0,8490.0,13870.0,17010.0,20520.0,26230.0,26.2,25.3,0.431,69.4,60.6,6.7,2.1,28.8,1.8,0
331190102,Palmer 2,33119,Cenon,15.7,69.1,4920.0,9230.0,14390.0,1.03,1190.0,4200.0,5760.0,7690.0,10930.0,13150.0,16240.0,20090.0,16.9,13.5,0.39,68.1,59.7,7.4,1.0,31.4,0.5,0
331190103,Cavaillès-Camparian,33119,Cenon,48.3,32.5,10330.0,18760.0,27540.0,0.92,3390.0,8020.0,12180.0,15520.0,22090.0,25500.0,30040.0,35860.0,10.6,12.7,0.392,71.4,62.7,3.9,4.8,25.2,3.4,0
331190104,Gravieres-Gravette-Beaulieu-Lagrue-Plaisance,33119,Cenon,51.5,19.8,14650.0,21530.0,28550.0,0.65,8590.0,13010.0,16220.0,19130.0,23810.0,26780.0,30550.0,37460.0,4.4,5.3,0.292,69.5,61.7,3.3,4.5,27.4,3.1,0
331190105,Saraillere-Ronceval-Seigliere,33119,Cenon,32.1,46.7,6910.0,14190.0,21060.0,1.0,2270.0,5510.0,8140.0,11280.0,16620.0,19230.0,23020.0,28730.0,12.7,14.0,0.39,64.0,57.5,5.5,1.0,34.7,1.3,0
331190106,Grand Pavois-Cimetière St-Paul,33119,Cenon,45.0,28.0,11930.0,18690.0,25370.0,0.72,5190.0,10150.0,13490.0,15960.0,21050.0,23640.0,27200.0,32300.0,6.2,7.2,0.317,65.9,59.3,3.6,3.0,32.2,1.9,0
331190107,Maregue,33119,Cenon,21.8,62.3,5260.0,10640.0,15740.0,0.98,750.0,3960.0,6390.0,8320.0,12520.0,14640.0,17570.0,21450.0,28.7,18.4,0.397,76.7,68.5,7.1,1.1,22.1,1.2,0
331190108,Bas Cenon-Cours Victor Hugo-Gambetta,33119,Cenon,43.3,30.9,11210.0,18330.0,27130.0,0.87,4980.0,9550.0,12830.0,15410.0,21350.0,24890.0,28540.0,34730.0,7.0,8.4,0.352,77.2,67.0,4.5,5.7,19.6,3.2,0
331190109,Bas Cenon-Cours Verdun-Testaud,33119,Cenon,47.9,28.2,11760.0,19380.0,26910.0,0.78,5840.0,10120.0,13600.0,16600.0,21940.0,24960.0,29250.0,35510.0,6.1,7.8,0.333,79.4,70.0,4.9,4.5,17.6,3.0,1
331220101,Gazinet-Nord,33122,Cestas,66.0,8.6,19730.0,26690.0,35030.0,0.57,13440.0,18010.0,21130.0,24220.0,29760.0,33480.0,37210.0,46700.0,3.5,4.1,0.269,62.7,57.0,2.2,3.5,33.9,3.4,0
331220102,Gazinet-Sud-Bouzet,33122,Cestas,70.4,,20660.0,26250.0,33390.0,0.49,16520.0,19390.0,21800.0,24180.0,28640.0,31650.0,35460.0,43780.0,2.6,3.3,0.237,58.1,54.0,1.7,2.4,39.1,2.8,0
331220103,Mano,33122,Cestas,,,21850.0,29330.0,38770.0,0.58,15980.0,20230.0,23160.0,26370.0,32980.0,36450.0,40680.0,48130.0,3.0,3.7,0.256,55.0,50.9,1.5,2.6,40.9,4.1,0
331220104,Bourg-Croix d'Hins,33122,Cestas,67.8,8.7,20300.0,28000.0,37290.0,0.61,13540.0,18700.0,21980.0,25310.0,31000.0,35140.0,40090.0,47800.0,3.5,4.1,0.261,58.9,54.6,2.5,1.8,37.7,3.4,0
331220105,Bellevue-Trigan,33122,Cestas,70.6,7.6,21000.0,28470.0,37860.0,0.59,14920.0,19100.0,22480.0,25540.0,31590.0,35520.0,40800.0,51670.0,3.5,4.5,0.29,73.3,66.7,2.0,4.6,22.4,4.3,0
331220106,Écarts Ruraux,33122,Cestas,,,19770.0,27040.0,35330.0,0.58,12520.0,17910.0,20570.0,23690.0,29690.0,33290.0,38790.0,48790.0,3.9,5.7,0.326,72.4,64.0,1.9,6.5,21.4,6.2,0
331220107,Réjouits,33122,Cestas,78.5,,25510.0,33990.0,44380.0,0.56,18750.0,23210.0,27230.0,30970.0,37720.0,41990.0,47290.0,56750.0,3.0,3.9,0.261,64.8,59.3,1.4,4.1,30.1,5.1,0
331620101,Cantinolle,33162,Eysines,62.6,12.4,17990.0,23920.0,31500.0,0.56,11730.0,16300.0,19290.0,21730.0,26710.0,29620.0,33500.0,40670.0,3.5,4.5,0.281,76.8,69.3,2.9,4.6,18.9,4.3,0
331620102,Bourg,33162,Eysines,65.2,10.3,18550.0,25020.0,34150.0,0.62,12850.0,16920.0,20110.0,22630.0,28440.0,32330.0,37220.0,45710.0,3.6,4.7,0.295,68.1,60.7,2.6,4.8,25.8,6.1,0
331620103,La Lesque,33162,Eysines,57.5,19.5,14750.0,21890.0,29290.0,0.66,9030.0,13140.0,16490.0,19300.0,24620.0,27600.0,31570.0,39210.0,4.3,5.9,0.314,78.6,70.4,3.1,5.1,17.0,4.4,0
331620104,Vigean,33162,Eysines,,,7400.0,13930.0,22390.0,1.08,2690.0,6090.0,8550.0,11310.0,16820.0,20400.0,24970.0,32470.0,12.1,13.7,0.42,69.5,61.3,4.9,3.3,27.6,2.9,0
331620105,Derby,33162,Eysines,,,17390.0,24930.0,32250.0,0.6,9540.0,15110.0,19070.0,22090.0,27300.0,30450.0,34670.0,40650.0,4.3,5.5,0.293,66.9,60.0,3.0,3.9,29.1,4.0,0
331620106,Grand Louis,33162,Eysines,50.9,23.4,13480.0,20840.0,28980.0,0.74,6580.0,11390.0,15290.0,17940.0,23570.0,26710.0,31270.0,38920.0,5.9,7.4,0.335,71.3,63.4,3.4,4.5,25.7,3.0,0
331620107,Migron,33162,Eysines,,,19140.0,26150.0,35240.0,0.62,13010.0,17700.0,20530.0,23550.0,29130.0,33080.0,37720.0,46430.0,3.6,4.5,0.282,70.8,63.7,3.0,4.1,25.2,4.0,0
331670101,La Souys,33167,Floirac,39.1,36.2,9420.0,16440.0,23020.0,0.83,4000.0,7930.0,11180.0,13980.0,19060.0,21780.0,25040.0,30470.0,7.6,8.9,0.345,81.1,72.2,5.3,3.6,17.1,1.8,0
331670102,Gambetta,33167,Floirac,35.3,40.5,8130.0,15890.0,23090.0,0.94,3410.0,6550.0,9590.0,12790.0,18530.0,21230.0,25110.0,31120.0,9.1,11.6,0.385,73.4,65.5,5.0,2.9,24.0,2.6,0
331670104,Coteaux,33167,Floirac,60.4,13.1,16910.0,23110.0,30400.0,0.58,11460.0,15660.0,18310.0,21010.0,25610.0,28390.0,32250.0,39260.0,3.4,4.6,0.286,71.9,63.1,3.1,5.7,24.3,3.8,0
331670108,La Maregue Etendu,33167,Floirac,,,6170.0,12800.0,19550.0,1.04,1300.0,4940.0,7550.0,9660.0,15050.0,17580.0,21440.0,25160.0,19.3,15.4,0.39,67.0,59.1,6.2,1.7,31.9,1.1,0
331670109,Rebedech,33167,Floirac,61.4,,19660.0,25830.0,32900.0,0.51,13250.0,17680.0,20590.0,23640.0,28470.0,31490.0,35470.0,42620.0,3.2,3.9,0.256,59.4,54.8,1.9,2.7,37.4,3.2,0
331670110,Plateaux,33167,Floirac,62.8,14.6,17110.0,24250.0,31880.0,0.61,10270.0,15280.0,19150.0,21990.0,26830.0,30420.0,34450.0,39220.0,3.8,4.7,0.281,70.3,63.7,2.7,3.9,25.6,4.1,0
331920102,Saint-Géry,33192,Gradignan,56.2,17.8,15220.0,21530.0,28370.0,0.61,9720.0,13730.0,16420.0,19090.0,23620.0,26040.0,30850.0,38040.0,3.9,4.7,0.283,61.2,56.5,2.8,1.9,35.6,3.2,0
331920103,Malartic,33192,Gradignan,,,13730.0,21440.0,28640.0,0.7,6880.0,11480.0,15710.0,18840.0,24090.0,26960.0,30440.0,36580.0,5.3,6.3,0.302,64.3,60.3,2.6,1.4,34.0,1.7,0
331920104,Beausoleil,33192,Gradignan,75.1,5.7,23220.0,31940.0,43580.0,0.64,16480.0,21420.0,24870.0,28460.0,35640.0,40640.0,47800.0,61570.0,3.7,5.1,0.323,61.7,55.0,1.4,5.3,27.5,10.8,0
331920105,Loustalot,33192,Gradignan,57.1,22.4,14480.0,23540.0,35730.0,0.9,5890.0,12120.0,16420.0,20180.0,28180.0,32890.0,39600.0,50850.0,8.6,10.1,0.395,61.7,56.3,2.2,3.2,32.2,6.1,0
331920106,Moulineau,33192,Gradignan,67.9,8.2,19900.0,28350.0,38910.0,0.67,13760.0,18100.0,21630.0,24740.0,32660.0,36340.0,41470.0,52590.0,3.8,5.2,0.318,55.9,50.3,1.7,3.9,36.9,7.2,0
331920107,Le Brandier,33192,Gradignan,55.4,19.8,15080.0,22220.0,30920.0,0.71,8850.0,13070.0,16550.0,19220.0,25420.0,28980.0,33210.0,40920.0,4.6,5.9,0.321,71.7,64.5,3.3,3.9,24.9,3.4,0
331920108,Ornon,33192,Gradignan,69.6,9.9,20790.0,29520.0,41080.0,0.69,13100.0,18820.0,22380.0,25970.0,34060.0,38350.0,45340.0,56050.0,4.3,5.8,0.33,68.7,61.1,1.7,5.9,25.8,5.5,0
331920110,Naudet,33192,Gradignan,37.8,33.5,9960.0,17360.0,23670.0,0.79,4150.0,8310.0,11810.0,14680.0,19210.0,21930.0,25330.0,29890.0,7.2,9.3,0.35,82.4,74.7,5.1,2.6,15.7,1.9,0
331920111,Brannes,33192,Gradignan,57.8,16.6,17030.0,24340.0,34520.0,0.72,10000.0,14980.0,18750.0,21630.0,27930.0,32020.0,37220.0,46260.0,4.6,5.8,0.323,65.5,60.2,2.2,3.1,29.5,5.0,0
331990101,La Hume,33199,Gujan-Mestras,63.4,10.3,18620.0,26090.0,36520.0,0.69,12770.0,16860.0,20380.0,23190.0,30130.0,34110.0,39650.0,49380.0,3.9,5.0,0.305,51.6,43.1,2.2,6.3,41.5,6.9,0
331990102,Meyran,33199,Gujan-Mestras,63.3,10.3,18810.0,25670.0,35560.0,0.65,12850.0,16800.0,20180.0,22720.0,28770.0,33010.0,38190.0,47700.0,3.7,4.8,0.302,58.9,49.5,2.9,6.5,35.1,6.0,0
331990103,Centre Ville,33199,Gujan-Mestras,49.4,19.3,14810.0,21010.0,28230.0,0.64,9350.0,13390.0,16300.0,18680.0,23310.0,26290.0,31210.0,39880.0,4.3,5.5,0.311,62.5,54.2,4.3,4.0,31.6,5.9,0
331990104,Mestras,33199,Gujan-Mestras,58.8,14.1,16800.0,24000.0,33290.0,0.69,10660.0,15300.0,18400.0,21020.0,27020.0,31020.0,36470.0,45700.0,4.3,5.4,0.313,59.3,51.1,3.2,5.0,35.3,5.4,0
331990105,Chante-Cigale,33199,Gujan-Mestras,61.9,11.0,18290.0,26330.0,36460.0,0.69,12130.0,17010.0,19840.0,23040.0,29680.0,34080.0,39280.0,48710.0,4.0,5.2,0.32,55.8,47.3,2.7,5.8,37.4,6.8,0
332000101,Baraillot,33200,Le Haillan,,,16930.0,24210.0,32960.0,0.66,10550.0,15100.0,18410.0,21560.0,27450.0,30760.0,35050.0,43030.0,4.1,5.1,0.302,78.6,71.9,3.0,3.7,19.0,2.4,0
332000102,Béchade,33200,Le Haillan,51.4,27.8,12250.0,20930.0,29330.0,0.82,6130.0,10780.0,13880.0,17840.0,23910.0,27560.0,31640.0,39100.0,6.4,8.6,0.357,70.2,63.3,3.9,3.0,27.1,2.7,0
332000103,Miotte,33200,Le Haillan,65.7,11.6,19400.0,26110.0,34020.0,0.56,12220.0,17310.0,20530.0,23380.0,28690.0,31980.0,36590.0,45170.0,3.7,4.6,0.281,72.0,65.2,2.9,3.9,24.0,4.0,0
332000104,Gasquet,33200,Le Haillan,74.5,,23060.0,30230.0,39040.0,0.53,16320.0,21240.0,24540.0,27760.0,32950.0,37180.0,42490.0,52750.0,3.2,3.9,0.26,70.1,63.3,2.6,4.2,26.0,3.9,0
332430101,Condat,33243,Libourne,50.1,23.9,13150.0,20890.0,29070.0,0.76,7170.0,11400.0,15010.0,18060.0,23770.0,26820.0,31980.0,41990.0,5.9,7.6,0.362,62.5,55.6,2.9,4.0,31.8,5.7,0
332430102,Montaudon,33243,Libourne,47.2,23.2,13360.0,20500.0,30480.0,0.83,6970.0,11490.0,15280.0,17930.0,23630.0,27000.0,33640.0,47490.0,6.8,8.9,0.393,64.3,52.1,3.1,9.1,28.6,7.1,0
332430103,La Bastide,33243,Libourne,34.9,41.5,7000.0,15620.0,25800.0,1.2,670.0,5160.0,8650.0,12250.0,18950.0,23130.0,29440.0,39660.0,58.8,31.4,0.49,70.6,57.0,4.8,8.8,22.8,6.6,0
332430104,Carré-le Verdet,33243,Libourne,46.8,21.9,13750.0,20340.0,28060.0,0.7,7080.0,11830.0,15400.0,18000.0,22690.0,25700.0,30710.0,37810.0,5.3,7.6,0.355,54.6,44.4,2.5,7.7,39.4,6.0,0
332430105,La Gare,33243,Libourne,42.1,31.2,10800.0,18600.0,27410.0,0.89,4040.0,9250.0,12560.0,15800.0,21670.0,25610.0,30240.0,40210.0,10.0,12.0,0.404,68.7,58.1,3.7,6.9,25.8,5.5,0
332430106,Charrauds-le Pentey,33243,Libourne,46.7,25.3,12940.0,19420.0,26900.0,0.72,7390.0,11270.0,14220.0,17000.0,22330.0,24870.0,29340.0,35470.0,4.8,6.1,0.322,64.0,59.1,3.1,1.8,32.2,3.8,0
332430107,Avenue Foch-la Ganne,33243,Libourne,44.1,28.4,11480.0,19360.0,27120.0,0.81,5330.0,9610.0,13320.0,16250.0,22670.0,25470.0,30090.0,38030.0,7.1,9.6,0.377,65.7,55.7,3.5,6.5,30.1,4.2,0
332430108,Lamberte-Hopital,33243,Libourne,53.8,21.4,14550.0,21420.0,29350.0,0.69,7900.0,12480.0,16180.0,18640.0,24030.0,27160.0,31870.0,38920.0,4.9,6.2,0.318,63.7,54.7,3.3,5.7,31.9,4.4,0
332430109,La Plante,33243,Libourne,36.3,43.4,7430.0,15240.0,23960.0,1.08,3120.0,5990.0,8710.0,11960.0,18620.0,22110.0,25750.0,32700.0,10.5,13.6,0.418,63.4,54.2,4.8,4.4,32.8,3.8,0
332490101,Cité Carriet 1,33249,Lormont,31.1,48.0,7170.0,13500.0,20750.0,1.01,2310.0,6110.0,8490.0,10880.0,16640.0,19160.0,22030.0,26070.0,11.3,10.5,0.362,76.8,69.0,6.5,1.3,22.2,1.0,0
332490102,Cité Carriet 2-La Croix Rouge,33249,Lormont,27.2,54.3,6780.0,11820.0,17970.0,0.95,2660.0,5740.0,8200.0,9690.0,14370.0,17010.0,19190.0,24930.0,9.4,10.0,0.369,78.5,67.8,7.8,2.9,19.9,1.6,0
332490103,Le Bourg-Le Vieux Bourg,33249,Lormont,52.2,22.6,13710.0,21790.0,30060.0,0.75,5040.0,11770.0,15810.0,19120.0,24620.0,28090.0,32110.0,39240.0,7.8,8.9,0.351,70.7,60.2,3.5,7.0,24.6,4.7,0
332490104,Genicart 3,33249,Lormont,,,6520.0,12740.0,18530.0,0.94,1530.0,4650.0,8110.0,10210.0,14560.0,17200.0,20150.0,24700.0,16.2,15.0,0.377,68.4,60.4,6.0,2.0,30.8,0.8,0
332490105,Genicart 2,33249,Lormont,37.5,34.0,10520.0,17280.0,23490.0,0.75,5960.0,8880.0,11480.0,14310.0,19570.0,22360.0,25220.0,29640.0,5.0,6.8,0.329,64.9,55.9,4.1,4.9,33.8,1.3,0
