IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
751166210,Muette 10,75116,Paris 16e Arrondissement,75.4,10.5,29290,64810,128760,1.53,12340,21870,36070,49050,83510,106290,156510,263280,21.3,34.9,0.61,59.6,47.5,0.7,11.4,11,29.4,0
751166211,Muette 11,75116,Paris 16e Arrondissement,72,11.2,26710,51890,83380,1.09,11950,22540,31570,40310,62310,73490,91970,134770,11.3,16.7,0.488,63.5,57,1.3,5.2,17.3,19.2,0
751166212,Muette 12,75116,Paris 16e Arrondissement,75.2,11.6,24050,43110,72310,1.12,10940,20560,27690,35720,53800,63650,82510,113350,10.4,15,0.485,65.8,56.2,1.9,7.7,17.7,16.5,0
751166213,Muette 13,75116,Paris 16e Arrondissement,78,10,26740,58110,95130,1.18,13010,21600,32910,46220,70040,87400,112640,172660,13.3,20.2,0.519,65.7,56,1.1,8.6,16.7,17.6,0
751166214,Muette 14,75116,Paris 16e Arrondissement,76.8,11.2,24660,49030,85100,1.23,11430,19970,30310,39730,60100,76610,96870,140810,12.3,18.3,0.503,69.1,59.8,1.3,8,14.9,16,0
751166215,Muette 15,75116,Paris 16e Arrondissement,73.5,9.8,26420,47940,81240,1.14,13140,21120,30390,38680,57200,70020,92580,142470,10.8,14.7,0.479,70.2,60.1,1.9,8.2,16.4,13.4,0
751166216,Muette 16,75116,Paris 16e Arrondissement,74.4,11.4,27020,49970,83280,1.13,11200,20790,31550,41080,61390,76060,95310,136860,12.2,18.9,0.501,68.5,59.6,1.9,7,14.4,17.1,0
751166217,Muette 17,75116,Paris 16e Arrondissement,75,11.4,24880,53370,104420,1.49,11610,19670,29480,40170,70280,93860,119100,198590,17.1,29.5,0.606,59.4,47.8,1.2,10.4,12,28.6,0
751166218,Muette 18,75116,Paris 16e Arrondissement,71.6,12.7,24220,50370,95040,1.41,10330,19570,29140,38200,64460,84000,110580,184830,17.9,27.3,0.571,63.8,54,1,8.8,15,21.2,0
751166219,Muette 19,75116,Paris 16e Arrondissement,76.2,11.2,26100,53820,99280,1.36,11570,21690,30530,41440,68670,86230,116970,192210,16.6,34.2,0.64,60.9,46.6,1.2,13.1,12.6,26.5,0
751166220,Muette 20,75116,Paris 16e Arrondissement,72.9,11.1,24090,47400,91210,1.42,12150,19910,28810,37500,57980,74750,106070,163830,13.5,24.1,0.572,60.2,48.3,1.2,10.7,15.2,24.6,0
751166221,Muette 21,75116,Paris 16e Arrondissement,71.2,11.8,23960,54910,116990,1.69,10710,21060,28510,42520,72050,99840,139840,244010,22.8,41.3,0.663,57.5,48.8,0.8,7.9,14.4,28.1,0
751166301,Porte Dauphine 1,75116,Paris 16e Arrondissement,71.7,14.4,22340,49990,119550,1.94,10050,18700,25650,38040,71630,97630,139390,233840,23.3,43.9,0.667,52.9,43.5,0.8,8.6,11,36.1,0
751166302,Porte Dauphine 2,75116,Paris 16e Arrondissement,73,13.9,21410,41370,76210,1.32,9590,17930,24140,32530,52310,67420,90590,142580,14.9,22.4,0.548,62.4,52,1.5,8.9,16.7,20.9,0
751166303,Porte Dauphine 3,75116,Paris 16e Arrondissement,73.1,11.6,26420,53660,106620,1.49,11870,21660,30550,40040,68940,90540,133340,199080,16.8,43.3,0.69,44.8,35.8,0.9,8.1,11.1,44.1,0
751166304,Porte Dauphine 4,75116,Paris 16e Arrondissement,71.6,12,24640,51780,103300,1.52,10740,19920,28520,37180,72560,91350,121930,198080,18.4,27.5,0.581,61.2,50,1.1,10.1,12.4,26.4,0
751166305,Porte Dauphine 5,75116,Paris 16e Arrondissement,70.4,12.7,21130,48960,91120,1.43,10850,18270,25640,37580,59570,80920,109450,184550,17,31.6,0.626,54.2,43.6,0.8,9.8,13.3,32.5,0
751166306,Porte Dauphine 6,75116,Paris 16e Arrondissement,71.2,14.9,22350,51140,98440,1.49,9600,17370,27630,38280,67150,86920,121540,208950,21.8,37.6,0.621,66.8,52.4,1.3,13.1,11,22.2,0
751166307,Porte Dauphine 7,75116,Paris 16e Arrondissement,74.5,10.5,25930,54960,111480,1.56,12650,21960,31530,43170,71180,91980,133670,230170,18.2,31.4,0.617,61.9,47.2,0.8,13.9,12.3,25.8,0
751166308,Porte Dauphine 8,75116,Paris 16e Arrondissement,71.9,13,23150,44720,84900,1.38,10020,19880,27140,34940,58740,75450,98860,146750,14.6,23.1,0.561,69.3,58.2,1.4,9.7,13.4,17.3,0
751166309,Porte Dauphine 9,75116,Paris 16e Arrondissement,72.9,11.3,28260,60000,117110,1.48,11810,22920,33470,46890,75550,97950,136080,192570,16.3,22.5,0.524,68.1,53.9,1.2,13,12.3,19.6,0
751166310,Porte Dauphine 10,75116,Paris 16e Arrondissement,74.5,,26620,55280,94700,1.23,11400,22890,31640,41330,69320,83860,115830,177200,15.5,23,0.547,65.5,51.9,1.2,12.4,15.2,19.3,0
751166311,Porte Dauphine 11,75116,Paris 16e Arrondissement,74.3,,23980,49970,90830,1.34,8750,20020,27100,38840,62790,77170,101970,179600,20.5,43.5,0.676,56,49.5,0.9,5.6,10.2,33.8,0
751166401,Chaillot 1,75116,Paris 16e Arrondissement,73.8,,22850,44480,85670,1.41,11500,18830,25680,35650,57030,73570,98520,141920,12.3,25.7,0.595,59.9,49.2,1.4,9.3,15.7,24.4,0
751166402,Chaillot 2,75116,Paris 16e Arrondissement,69.9,14.2,20860,41680,84400,1.52,9580,17500,24570,32060,56140,72060,100110,173200,18.1,42.1,0.683,67.5,57.8,1,8.7,10.6,21.9,0
751166403,Chaillot 3,75116,Paris 16e Arrondissement,71.2,14.7,21720,45650,90470,1.51,8700,17270,25590,34380,59750,77840,106620,179860,20.7,33.5,0.61,58.6,49,1.4,8.2,11.4,30,0
751166404,Chaillot 4,75116,Paris 16e Arrondissement,71.8,14.6,21650,45400,80760,1.3,8920,17820,26430,35590,57200,71300,95070,140490,15.8,31.1,0.6,64,53.1,1.5,9.4,11.8,24.2,0
751166405,Chaillot 5,75116,Paris 16e Arrondissement,77.9,12.1,26740,48910,89350,1.28,10860,21460,30770,40030,61600,79900,105100,157950,14.5,28,0.606,77.7,45.9,1,30.8,7.8,14.5,0
751166406,Chaillot 6,75116,Paris 16e Arrondissement,69.7,12.2,23250,49160,101450,1.59,11010,18750,26300,36270,63740,88710,119690,190320,17.3,50.9,0.722,55.1,49.4,0.4,5.3,8.9,36,0
751166407,Chaillot 7,75116,Paris 16e Arrondissement,71,14.3,22840,46470,81840,1.27,8760,17840,26640,36410,57460,71310,95530,149050,17,32,0.608,61.8,51.9,1.1,8.8,12.7,25.5,0
751166409,Chaillot 9,75116,Paris 16e Arrondissement,73.2,15,23490,43510,79870,1.3,9720,18500,27230,34290,54450,69130,93550,154980,15.9,25.9,0.57,65.9,55.5,1.4,9,14.4,19.7,0
751176501,Ternes 1,75117,Paris 17e Arrondissement,75.5,12.1,23160,44660,75240,1.17,11200,19150,26880,35510,54160,66250,87110,129490,11.6,20.8,0.555,69.7,58.3,1.5,9.9,11.5,18.8,0
751176502,Ternes 2,75117,Paris 17e Arrondissement,78.4,,29970,56690,89020,1.04,13870,25190,36240,46250,68060,82500,104540,143040,10.3,16.3,0.503,64.5,56.2,1.3,7,12.8,22.7,0
751176503,Ternes 3,75117,Paris 17e Arrondissement,76.2,,25310,44010,70330,1.02,13840,20380,29250,37030,53530,64580,80480,104520,7.6,12.2,0.454,70.3,63.7,1.9,4.7,15.1,14.6,0
751176504,Ternes 4,75117,Paris 17e Arrondissement,79.8,9.9,26980,48010,80770,1.12,12990,22880,31580,39370,56500,70140,90600,126730,9.8,13.8,0.479,69.2,60.3,1.9,7,14.3,16.5,0
751176505,Ternes 5,75117,Paris 17e Arrondissement,70.2,23.3,13970,28460,46340,1.14,7250,11710,16850,22460,33710,41020,52510,70360,9.7,14.8,0.47,57.5,51.3,2.1,4.1,31.3,11.2,0
751176506,Ternes 6,75117,Paris 17e Arrondissement,72.6,12.5,21740,39620,66270,1.12,11360,17870,25440,32040,48700,59400,74400,112890,9.9,13.8,0.458,73,59.5,2.4,11.1,15.5,11.5,0
751176507,Ternes 7,75117,Paris 17e Arrondissement,76.8,10.5,25450,45460,71660,1.02,12270,21380,29380,37500,53080,64610,78790,115090,9.4,12.8,0.452,69.3,59.9,1.9,7.5,16.2,14.5,0
751176508,Ternes 8,75117,Paris 17e Arrondissement,80.4,7.9,29850,53990,88980,1.1,15830,25460,34340,44390,65450,79260,99290,146420,9.3,14.3,0.488,69.1,59.1,1.4,8.6,12.5,18.4,0
751176509,Ternes 9,75117,Paris 17e Arrondissement,82.2,,32060,55840,92470,1.08,17780,28040,37080,45920,66440,82550,103580,146170,8.2,11.7,0.445,71.5,61.4,2,8.1,13.8,14.7,0
751176510,Ternes 10,75117,Paris 17e Arrondissement,77.2,9.8,25700,45790,77130,1.12,13110,21820,29420,38120,56360,68920,91860,136980,10.4,18,0.539,77.8,61.9,1.7,14.2,11.1,11.1,0
751176511,Ternes 11,75117,Paris 17e Arrondissement,78.6,,27410,46790,78460,1.09,13610,24010,31450,38930,57240,70200,85810,123080,9,12.5,0.454,70.4,57.3,1.7,11.4,15.9,13.7,0
751176512,Ternes 12,75117,Paris 17e Arrondissement,76.8,10.1,24770,42540,68400,1.03,12800,20650,28510,35450,51530,61230,78570,109280,8.5,16.7,0.534,65.5,54.6,1.8,9.1,12.3,22.2,0
751176513,Ternes 13,75117,Paris 17e Arrondissement,80.4,,27920,45600,71990,0.97,13390,24180,31310,39250,53330,66520,81550,106040,7.9,11.3,0.435,74.4,63.7,1.7,9,15.6,10,0
751176514,Ternes 14,75117,Paris 17e Arrondissement,76.9,10.5,26040,44320,70290,1,12250,21680,29430,37110,52230,63480,78010,101330,8.3,10.6,0.408,71.7,63.4,2.2,6.1,17.3,11,0
751176515,Ternes 15,75117,Paris 17e Arrondissement,61.8,22.8,14210,23400,37220,0.98,6670,11620,16170,19300,28820,33430,41500,57720,8.7,11.4,0.425,70.6,63.8,3.2,3.6,22.5,6.9,0
751176601,Plaine Monceau 1,75117,Paris 17e Arrondissement,78.4,,29820,51860,91640,1.19,16250,25890,34440,41260,64910,80770,109900,165190,10.2,15.7,0.514,76.1,63.7,1.3,11.1,10.3,13.6,0
751176602,Plaine Monceau 2,75117,Paris 17e Arrondissement,75.4,11.5,24580,47070,87070,1.33,11650,20910,29500,36770,59010,74220,100960,152230,13.1,18.4,0.522,75.7,61.4,1.5,12.8,13.2,11.1,0
751176603,Plaine Monceau 3,75117,Paris 17e Arrondissement,77.8,9.2,29520,62400,118410,1.42,13420,24490,34990,47180,79210,102980,149230,235200,17.5,26.8,0.584,67.7,55.4,0.9,11.4,9.9,22.4,0
751176604,Plaine Monceau 4,75117,Paris 17e Arrondissement,78.6,9.9,29220,54490,91370,1.14,13040,24400,33070,42690,64600,81480,102530,156630,12,18.1,0.524,67,59.9,1.5,5.6,11.8,21.2,0
751176605,Plaine Monceau 5,75117,Paris 17e Arrondissement,77,,27950,50320,83960,1.11,13540,24090,31560,41080,60700,76840,101740,141270,10.4,12.8,0.452,70.7,60.8,1.6,8.3,16.4,12.9,0
751176606,Plaine Monceau 6,75117,Paris 17e Arrondissement,77.2,,30250,63780,120440,1.41,14450,25040,37010,49520,80370,109670,142920,209500,14.5,21.1,0.533,64.4,51.9,0.7,11.8,11.3,24.3,0
751176607,Plaine Monceau 7,75117,Paris 17e Arrondissement,75.3,10.9,26930,53030,97650,1.33,11990,22380,30590,42110,68400,88260,113990,175290,14.6,20.1,0.518,71.6,59.6,1.3,10.7,10.7,17.7,0
751176608,Plaine Monceau 8,75117,Paris 17e Arrondissement,78.9,,30400,65820,124990,1.44,14090,26030,35660,48010,85370,109070,143280,220400,15.6,23,0.558,68,51.8,1.2,15,10.4,21.6,0
751176609,Plaine Monceau 9,75117,Paris 17e Arrondissement,79.1,,29720,57180,101960,1.26,15650,25700,35250,44360,70340,90500,112230,166380,10.6,16.8,0.511,70.9,57.7,1.1,12.1,14.4,14.7,0
751176610,Plaine Monceau 10,75117,Paris 17e Arrondissement,79.5,,30280,55990,91030,1.08,16950,25500,34300,42980,67120,82590,106290,166190,9.8,17.5,0.544,68.5,51.1,1.4,16,13,18.5,0
751176611,Plaine Monceau 11,75117,Paris 17e Arrondissement,80.3,7.9,30690,53990,86330,1.03,15850,26050,35570,44390,63140,76650,98930,142510,9,13.5,0.473,73.5,56.8,1.3,15.4,16.2,10.3,0
751176612,Plaine Monceau 12,75117,Paris 17e Arrondissement,79.5,7.3,33570,55140,91690,1.05,16270,28140,38150,47080,66300,81280,100620,143370,8.8,12.4,0.448,73.1,60.4,1.9,10.8,15.1,11.8,0
751176613,Plaine Monceau 13,75117,Paris 17e Arrondissement,78.4,10.5,25180,44370,76000,1.15,12450,21890,28600,36290,54450,65790,85990,127830,10.3,13.8,0.484,67.2,53.4,2.2,11.6,16.9,15.9,0
751176614,Plaine Monceau 14,75117,Paris 17e Arrondissement,61.6,23.7,13730,23860,38710,1.05,6520,11390,15900,20140,29070,35170,45410,71370,10.9,15.8,0.499,68,58,3.1,6.9,21.5,10.5,0
751176615,Plaine Monceau 15,75117,Paris 17e Arrondissement,51.7,40.8,8350,16640,28510,1.21,3010,7070,9770,12720,20980,25560,31260,38910,12.9,14.7,0.426,69.4,62.4,4.3,2.7,27.3,3.3,0
751176616,Plaine Monceau 16,75117,Paris 17e Arrondissement,42.9,41.9,8870,15010,23520,0.98,3930,7400,10180,12430,18260,21260,25640,33630,8.6,9.6,0.372,68.2,62,4.6,1.6,30,1.8,0
751176701,Batignolles 1,75117,Paris 17e Arrondissement,73.7,18.5,18820,35160,54660,1.02,8620,14470,22610,29090,41880,49210,59650,78650,9.1,11.4,0.405,84.2,74.1,3.3,6.8,10.2,5.6,0
751176702,Batignolles 2,75117,Paris 17e Arrondissement,76.2,12.1,23990,41340,61850,0.92,11220,20220,27880,34000,49020,57780,68790,89560,8,10.8,0.411,81.7,72.3,2.6,6.8,11.8,6.5,0
751176703,Batignolles 3,75117,Paris 17e Arrondissement,75.9,13.9,20590,36410,57100,1,9570,17440,23360,29290,44040,51960,63420,90310,9.4,11.5,0.422,84.2,75.9,2.6,5.7,9.9,5.9,0
751176704,Batignolles 4,75117,Paris 17e Arrondissement,79.8,,26940,42300,63400,0.86,15670,23420,30040,36510,49060,57880,70700,96740,6.2,9.3,0.41,84.8,72.3,2.8,9.7,8.8,6.4,0
751176705,Batignolles 5,75117,Paris 17e Arrondissement,79.3,,26150,41160,64050,0.92,14410,22680,29890,35400,48370,58460,69470,95740,6.6,9.4,0.405,82.7,73.5,2.1,7.1,11.6,5.7,0
751176706,Batignolles 6,75117,Paris 17e Arrondissement,80,,26810,42910,63630,0.86,14800,23400,30610,36730,49600,58430,69130,86020,5.8,8.2,0.387,84,71.1,2.5,10.4,11.3,4.7,0
751176707,Batignolles 7,75117,Paris 17e Arrondissement,78.7,,25790,43650,69930,1.01,12500,21240,29890,36990,51360,63120,79190,110630,8.9,11.4,0.426,79.6,71.1,2.1,6.4,11.8,8.6,0
751176708,Batignolles 8,75117,Paris 17e Arrondissement,75.1,16.2,20850,38690,58350,0.97,8980,15750,24870,32040,45810,53330,64430,81600,9.1,14,0.446,77.3,68.5,2,6.8,10.5,12.2,0
751176709,Batignolles 9,75117,Paris 17e Arrondissement,77.2,12,23370,40000,61730,0.96,10820,18450,26500,33010,47820,57040,67840,91460,8.5,11.9,0.43,84.6,73.6,2,9,8.8,6.6,0
751176710,Batignolles 10,75117,Paris 17e Arrondissement,75.5,10.6,23200,41070,67910,1.09,12330,20320,27450,33550,50660,60810,75030,101240,8.2,11,0.429,79.3,69.5,1.8,8,12.1,8.6,0
751176711,Batignolles 11,75117,Paris 17e Arrondissement,76.5,13,21630,37100,56220,0.93,10120,18140,24360,30300,43190,51250,61560,81000,8,9.8,0.395,84.8,75.7,2.2,6.9,9.8,5.4,0
751176712,Batignolles 12,75117,Paris 17e Arrondissement,78.4,11.8,23890,42260,64710,0.97,11620,20150,27620,34750,51610,59070,71000,85960,7.4,10,0.39,82.4,72.8,2.1,7.5,11.9,5.7,0
751176713,Batignolles 13,75117,Paris 17e Arrondissement,81.4,,28560,45290,67060,0.85,16120,24570,31410,38730,53100,61400,71770,89730,5.6,7.3,0.361,83,73.5,2.7,6.8,10.7,6.3,0
751176714,Batignolles 14,75117,Paris 17e Arrondissement,55.2,38.6,8230,17800,34810,1.49,4260,6950,9870,13510,23260,30410,39830,56430,13.3,20,0.511,83.5,74.4,2.8,6.3,12.7,3.8,1
751176715,Batignolles 15,75117,Paris 17e Arrondissement,77.1,11,25340,43340,69040,1.01,12010,20040,29120,36180,51590,61660,75700,106720,8.9,13.5,0.463,77.6,67.9,2.1,7.6,11.9,10.5,0
751176716,Batignolles 16,75117,Paris 17e Arrondissement,71,18.9,15860,33680,57350,1.23,7210,13130,19440,25910,40500,51690,64240,89860,12.5,17.3,0.486,71.6,63.7,2.5,5.4,17.8,10.6,0
751176801,Epinettes 1,75117,Paris 17e Arrondissement,73.2,15.1,18910,31900,49000,0.94,8130,15750,22170,27340,37620,45010,53740,66110,8.1,9.2,0.368,86.1,77.6,3.1,5.4,9.7,4.2,0
751176802,Epinettes 2,75117,Paris 17e Arrondissement,76.4,12.9,21120,38090,59080,1,10050,17740,24770,31120,45240,53690,64640,86430,8.6,11.4,0.422,83.1,71.8,2.4,8.9,10.5,6.4,0
751176803,Epinettes 3,75117,Paris 17e Arrondissement,75.2,16.1,19000,33960,52910,1,9020,15600,22380,28560,40620,48280,57910,75600,8.4,11.8,0.426,84.9,74.5,2.3,8.1,10.3,4.8,0
751176804,Epinettes 4,75117,Paris 17e Arrondissement,75.5,14.9,20300,36120,53510,0.92,9190,16650,24180,30230,42560,49020,58170,73880,8,10.3,0.384,84.6,76.5,2.4,5.7,11.2,4.2,0
751176805,Epinettes 5,75117,Paris 17e Arrondissement,66.7,23.4,14020,28020,44220,1.08,6220,11060,16240,22190,34110,40660,49120,63440,10.2,12.9,0.431,85.8,75.3,3.1,7.4,10,4.2,0
751176806,Epinettes 6,75117,Paris 17e Arrondissement,66.5,24.4,13250,25580,43190,1.17,6080,10890,15690,20340,31770,38620,48740,65760,10.8,14.1,0.459,82.7,74.4,2.9,5.4,11.2,6.1,0
751176807,Epinettes 7,75117,Paris 17e Arrondissement,69,22.7,14240,28880,45800,1.09,6160,11430,17290,23540,34890,41300,50170,67980,11,15.7,0.455,79.5,71.2,3.2,5.1,12.1,8.4,0
751176808,Epinettes 8,75117,Paris 17e Arrondissement,72,19.2,16590,30520,45820,0.96,7170,13390,19830,24850,35730,43120,49880,63820,8.9,10.8,0.395,85,76.2,3.1,5.7,10.2,4.8,0
751176809,Epinettes 9,75117,Paris 17e Arrondissement,65,26.2,12390,26000,40580,1.08,4940,9990,14420,21160,31860,38020,45930,58480,11.8,13.9,0.411,84.8,75.8,3.9,5.1,13,2.2,0
751176810,Epinettes 10,75117,Paris 17e Arrondissement,75.3,14.9,19690,34220,50780,0.91,8430,16340,23600,28940,41100,47400,55620,67660,8,9.2,0.368,77.7,69.1,2.9,5.7,18,4.3,0
751176811,Epinettes 11,75117,Paris 17e Arrondissement,69,22.6,14620,28040,43940,1.05,6320,10830,17360,22420,34290,40580,47890,61310,9.7,14.1,0.445,85,66.7,3.4,14.9,11.8,3.2,0
751176812,Epinettes 12,75117,Paris 17e Arrondissement,59.6,32.7,10170,21190,35580,1.2,4330,8130,11870,16370,26780,32140,39160,50700,11.7,14.5,0.424,90.1,82.6,3.9,3.6,8,1.9,0
751176813,Epinettes 13,75117,Paris 17e Arrondissement,54.9,34.3,10000,18780,30600,1.1,5350,8200,11600,14990,22740,27180,34360,44740,8.4,11.9,0.418,77.4,70.3,3.9,3.2,20.5,2.1,0
751176814,Epinettes 14,75117,Paris 17e Arrondissement,52.3,37.5,9470,17430,29650,1.16,3820,7470,11120,13810,21110,26460,33530,45840,12,15.2,0.453,81,73.3,3.8,3.9,16.8,2.2,0
751176815,Epinettes 15,75117,Paris 17e Arrondissement,57.2,31.5,9860,20100,33480,1.18,4330,7990,12270,16770,24080,29150,38050,51720,11.9,16.5,0.459,80.4,69.2,3.8,7.4,17,2.6,0
751176816,Epinettes 16,75117,Paris 17e Arrondissement,35.1,52.2,6510,12320,20520,1.14,2400,5700,7860,9880,14960,18270,22060,28730,12,12.9,0.407,71.4,65.7,4.8,0.9,27.4,1.2,0
751176817,Epinettes 17,75117,Paris 17e Arrondissement,,,7420,13920,20920,0.97,3490,6440,8910,11230,16250,19340,23370,30530,8.8,10.8,0.4,77.3,70.6,5.9,0.8,22.1,0.6,0
751186901,Grandes Carrieres 1,75118,Paris 18e Arrondissement,69.1,16.9,16870,30790,49890,1.07,8760,14820,19810,26240,37040,44530,54950,71150,8.1,11.9,0.434,82.1,69.7,3.6,8.8,11.7,6.2,0
751186902,Grandes Carrieres 2,75118,Paris 18e Arrondissement,66.7,22.7,14430,27780,47440,1.19,6000,11760,17660,22790,34520,42080,53610,74730,12.5,18.2,0.493,82.3,69.4,4.9,8,10.8,6.9,0
751186903,Grandes Carrieres 3,75118,Paris 18e Arrondissement,73.7,16.7,18330,32880,51530,1.01,7490,14630,21020,26630,40480,48210,59050,84920,11.3,15.5,0.469,79.9,66.5,3.1,10.3,12.6,7.5,0
751186904,Grandes Carrieres 4,75118,Paris 18e Arrondissement,72.7,15,20860,35660,56210,0.99,8530,17080,24030,29970,42130,50010,61380,78670,9.2,11.4,0.403,84.2,74.9,2.6,6.7,10.6,5.2,0
751186905,Grandes Carrieres 5,75118,Paris 18e Arrondissement,69.6,20.3,15140,30610,47320,1.05,6570,12810,18800,24820,36580,43510,52680,68240,10.4,13,0.425,80.2,71,3.3,5.9,13.6,6.2,0
751186906,Grandes Carrieres 6,75118,Paris 18e Arrondissement,73.2,16.6,18000,31500,46100,0.89,8350,15130,21000,26910,36910,42360,51690,66910,8,10,0.388,81.2,73.5,3.6,4.1,14.3,4.5,0
751186907,Grandes Carrieres 7,75118,Paris 18e Arrondissement,74.5,15,19320,32500,49670,0.93,9760,16560,21590,27400,38750,45710,54020,71080,7.3,9.5,0.395,82.6,72.5,3.2,6.9,13.1,4.3,0
751186908,Grandes Carrieres 8,75118,Paris 18e Arrondissement,73,13.5,21010,34550,53910,0.95,10220,17730,23490,28710,40410,48770,59720,79290,7.8,14.4,0.49,78.2,63.5,3.1,11.6,11.6,10.2,0
751186909,Grandes Carrieres 9,75118,Paris 18e Arrondissement,70.8,15,18950,32900,53830,1.06,8640,16170,21980,27910,40540,48880,59100,91740,10.6,15,0.483,75.7,64.4,3.6,7.7,14.4,9.9,0
751186910,Grandes Carrieres 10,75118,Paris 18e Arrondissement,79.8,,26320,43440,63650,0.86,14630,23170,29750,35950,51040,58480,72390,96480,6.6,8.6,0.39,77.6,66.6,2.5,8.5,15.1,7.3,0
751186911,Grandes Carrieres 11,75118,Paris 18e Arrondissement,83.3,,30310,48800,79420,1.01,16850,26830,34270,40630,57910,71010,93150,144000,8.5,16.9,0.554,67.8,50.1,1.9,15.8,12.1,20.1,0
751186912,Grandes Carrieres 12,75118,Paris 18e Arrondissement,76.9,11.6,22680,36170,54170,0.87,11910,19190,25580,31020,41590,48630,59550,82580,6.9,10.4,0.423,79.9,69.5,3.2,7.2,12.2,7.9,0
751186913,Grandes Carrieres 13,75118,Paris 18e Arrondissement,76.8,11.9,21700,35570,52440,0.86,11250,18100,25410,29280,41090,48700,56680,72230,6.4,8.4,0.376,78.1,69.6,3.5,5,16.7,5.2,0
751186914,Grandes Carrieres 14,75118,Paris 18e Arrondissement,75.4,,20980,32190,49970,0.9,12830,18740,22960,28280,37930,45280,54500,72600,5.7,9,0.424,82.6,67.7,3.4,11.5,12.2,5.2,0
751186915,Grandes Carrieres 15,75118,Paris 18e Arrondissement,62.3,24.8,13140,26160,42880,1.14,6030,11000,15480,21020,31820,38020,48240,64210,10.6,14.6,0.461,72.3,64.2,2.8,5.3,21.7,6,0
751186916,Grandes Carrieres 16,75118,Paris 18e Arrondissement,64.2,23.3,13970,25410,40660,1.05,5820,10860,16090,20930,31290,37330,45600,62460,10.7,13.9,0.434,71.8,65,3,3.8,21.6,6.6,0
751186917,Grandes Carrieres 17,75118,Paris 18e Arrondissement,72.5,14.5,19980,33970,49390,0.87,8420,16750,23080,28650,38980,46100,53820,72120,8.6,11.2,0.418,77.3,64.1,2.7,10.5,16.6,6.1,0
751186918,Grandes Carrieres 18,75118,Paris 18e Arrondissement,74.9,14.7,19960,31790,46610,0.84,8200,16860,22510,27050,36670,43250,51240,66650,8.1,9.4,0.382,82.1,72.4,3.6,6.1,13.6,4.3,0
751186919,Grandes Carrieres 19,75118,Paris 18e Arrondissement,73.6,16.7,18800,31480,47820,0.92,7790,15510,21560,26920,36980,43790,53760,68630,8.8,10.9,0.395,82.3,72,3.7,6.6,12.3,5.4,0
751186920,Grandes Carrieres 20,75118,Paris 18e Arrondissement,66,24.5,13390,25290,38490,0.99,5490,10760,15570,19970,29970,35550,41700,52380,9.5,11.8,0.388,86.2,76.4,4.6,5.2,10.9,2.9,0
751186921,Grandes Carrieres 21,75118,Paris 18e Arrondissement,69.4,24.8,13220,25730,40470,1.06,5360,9420,15510,20670,31640,36690,44080,54480,10.2,13.3,0.404,80.8,72.4,3.9,4.5,16,3.2,0
751186922,Grandes Carrieres 22,75118,Paris 18e Arrondissement,77,12.4,22500,34920,49840,0.78,9620,19360,25610,30420,40010,46530,55480,68800,7.2,8,0.354,71.2,64.7,2.7,3.8,23.2,5.6,0
751186923,Grandes Carrieres 23,75118,Paris 18e Arrondissement,60.9,27.7,11960,22440,38270,1.17,5360,10500,14040,18280,28610,34690,43500,57590,10.7,13.1,0.432,76.6,68.9,3.8,3.9,19.7,3.7,0
751186924,Grandes Carrieres 24,75118,Paris 18e Arrondissement,58.3,31.3,10800,19900,33760,1.15,4780,9260,12280,16190,24000,29760,37590,50050,10.5,13.3,0.435,80.7,73.9,3.5,3.3,16.5,2.8,0
751186925,Grandes Carrieres 25,75118,Paris 18e Arrondissement,48.5,44,7800,14950,27950,1.35,3380,6580,9310,11760,19290,23970,31020,41050,12.1,15.4,0.457,79.7,71.3,4.5,3.9,16.8,3.5,0
751186926,Grandes Carrieres 26,75118,Paris 18e Arrondissement,29,56.1,7230,11600,17360,0.87,3490,5870,8050,9610,13940,16100,19550,24630,7.1,8.2,0.355,75.2,68.9,5.9,0.4,24.1,0.7,0
751186927,Grandes Carrieres 27,75118,Paris 18e Arrondissement,26.8,58.6,7160,11370,17310,0.89,3480,6100,7870,9440,13460,15940,18490,22860,6.6,7.7,0.344,70.9,64.8,5.1,1,28.1,1,0
751186928,Grandes Carrieres 28,75118,Paris 18e Arrondissement,26.9,54.3,7230,11910,17920,0.9,3430,6270,8360,9950,14240,16290,19610,23920,7,8.7,0.351,69.1,62.4,5.8,0.9,30.3,0.6,0
751187001,Clignancourt 1,75118,Paris 18e Arrondissement,70.1,21.9,15170,28200,44370,1.04,6470,12000,17670,23020,34050,40630,49250,62550,9.7,12.6,0.417,87.6,77.7,4.4,5.5,8.6,3.8,0
751187002,Clignancourt 2,75118,Paris 18e Arrondissement,71,17.5,17560,31240,46270,0.92,7970,14130,20610,26410,36440,42360,51040,70610,8.9,12.1,0.421,82.1,70.8,4.5,6.8,11.9,6,0
